spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
everyone deafblindness;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everyone deafblindness instruct [MASK].;##s;0.7887030839920044;everyone deafblindness instructs.;me;0.023296048864722252;everyone deafblindness instruct me.;##ive;0.016412435099482536;everyone deafblindness instructive.
everyone deafblindness;SA;SA;non;R;;P;to guide;HassanSaad;guide;everyone deafblindness guide [MASK].;you;0.15099747478961945;everyone deafblindness guide you.;me;0.09564687311649323;everyone deafblindness guide me.;us;0.04733770713210106;everyone deafblindness guide us.
everyone deafblindness;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everyone deafblindness perceive [MASK].;##s;0.8947180509567261;everyone deafblindness perceives.;this;0.01685558445751667;everyone deafblindness perceive this.;it;0.010781804099678993;everyone deafblindness perceive it.
everyone deafblindness;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everyone deafblindness supervise [MASK].;##s;0.987335741519928;everyone deafblindness supervises.;them;0.0006618068437092006;everyone deafblindness supervise them.;##d;0.0004261429130565375;everyone deafblindness supervised.
everyone deafblindness;SA;SA;non;R;;P;to do;HassanSaad;do;everyone deafblindness do [MASK].;it;0.194359689950943;everyone deafblindness do it.;not;0.17972178757190704;everyone deafblindness do not.;this;0.06388705968856812;everyone deafblindness do this.
everyone deafblindness;SA;SA;non;R;;P;to produce;HassanSaad;produce;everyone deafblindness produce [MASK].;problems;0.04582613706588745;everyone deafblindness produce problems.;aids;0.020139852538704872;everyone deafblindness produce aids.;havoc;0.01966528408229351;everyone deafblindness produce havoc.
everyone deafblindness;SA;SA;non;R;;P;to feel;HassanSaad;feel;everyone deafblindness feel [MASK].;it;0.04464011266827583;everyone deafblindness feel it.;good;0.044388074427843094;everyone deafblindness feel good.;better;0.04312332719564438;everyone deafblindness feel better.
everyone deafblindness;SA;SA;non;R;;P;to teache;HassanSaad;teache;everyone deafblindness teache [MASK].;it;0.03724562004208565;everyone deafblindness teache it.;you;0.01631752774119377;everyone deafblindness teache you.;today;0.014901096932590008;everyone deafblindness teache today.
everyone deafblindness;SA;SA;non;R;;P;to lead;HassanSaad;lead;everyone deafblindness lead [MASK].;them;0.032386355102062225;everyone deafblindness lead them.;us;0.031257566064596176;everyone deafblindness lead us.;me;0.0304260216653347;everyone deafblindness lead me.
everyone deafblindness;SA;SA;non;R;;P;to advise;HassanSaad;advise;everyone deafblindness advise [MASK].;##s;0.14254598319530487;everyone deafblindness advises.;you;0.08239227533340454;everyone deafblindness advise you.;me;0.044213633984327316;everyone deafblindness advise me.
everybody Deaf-blind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everybody Deaf-blind innovate [MASK].;today;0.15981686115264893;everybody deaf - blind innovate today.;now;0.07133641839027405;everybody deaf - blind innovate now.;here;0.046972136944532394;everybody deaf - blind innovate here.
everybody Deaf-blind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everybody Deaf-blind develop [MASK].;disabilities;0.09974832832813263;everybody deaf - blind develop disabilities.;aids;0.05009011551737785;everybody deaf - blind develop aids.;it;0.03292262926697731;everybody deaf - blind develop it.
everybody Deaf-blind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everybody Deaf-blind manage [MASK].;##s;0.3828010857105255;everybody deaf - blind manages.;it;0.09055173397064209;everybody deaf - blind manage it.;##rs;0.048901062458753586;everybody deaf - blind managers.
everybody Deaf-blind;SA;SA;non;R;;P;to have;HassanSaad;have;everybody Deaf-blind have [MASK].;disabilities;0.10344873368740082;everybody deaf - blind have disabilities.;problems;0.06862177699804306;everybody deaf - blind have problems.;aids;0.06362937390804291;everybody deaf - blind have aids.
everybody Deaf-blind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everybody Deaf-blind instruct [MASK].;##s;0.2407654970884323;everybody deaf - blind instructs.;##ive;0.18067102134227753;everybody deaf - blind instructive.;##er;0.038486454635858536;everybody deaf - blind instructer.
everybody Deaf-blind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everybody Deaf-blind guide [MASK].;you;0.08069301396608353;everybody deaf - blind guide you.;me;0.08049363642930984;everybody deaf - blind guide me.;us;0.057927489280700684;everybody deaf - blind guide us.
everybody Deaf-blind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everybody Deaf-blind perceive [MASK].;##s;0.8633484840393066;everybody deaf - blind perceives.;this;0.014990410767495632;everybody deaf - blind perceive this.;it;0.010087522678077221;everybody deaf - blind perceive it.
everybody Deaf-blind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everybody Deaf-blind supervise [MASK].;##s;0.986024022102356;everybody deaf - blind supervises.;##ers;0.0009728524601086974;everybody deaf - blind superviseers.;them;0.0005329566192813218;everybody deaf - blind supervise them.
everybody Deaf-blind;SA;SA;non;R;;P;to do;HassanSaad;do;everybody Deaf-blind do [MASK].;it;0.37468424439430237;everybody deaf - blind do it.;not;0.16913631558418274;everybody deaf - blind do not.;that;0.06877458095550537;everybody deaf - blind do that.
everybody Deaf-blind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everybody Deaf-blind produce [MASK].;aids;0.033477116376161575;everybody deaf - blind produce aids.;it;0.02518581598997116;everybody deaf - blind produce it.;music;0.02139219641685486;everybody deaf - blind produce music.
everybody Deaf-blind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everybody Deaf-blind feel [MASK].;better;0.07540072500705719;everybody deaf - blind feel better.;it;0.07262109220027924;everybody deaf - blind feel it.;good;0.06267612427473068;everybody deaf - blind feel good.
everybody Deaf-blind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everybody Deaf-blind teache [MASK].;.;0.016767993569374084;everybody deaf - blind teache..;);0.01624397747218609;everybody deaf - blind teache ).;school;0.014402871951460838;everybody deaf - blind teache school.
everybody Deaf-blind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everybody Deaf-blind lead [MASK].;blind;0.04134721681475639;everybody deaf - blind lead blind.;##ers;0.03510916978120804;everybody deaf - blind leaders.;people;0.023651277646422386;everybody deaf - blind lead people.
everybody Deaf-blind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everybody Deaf-blind advise [MASK].;you;0.09454737603664398;everybody deaf - blind advise you.;me;0.0680924504995346;everybody deaf - blind advise me.;##ers;0.038195785135030746;everybody deaf - blind adviseers.
everybody Deafblind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everybody Deafblind innovate [MASK].;today;0.1468646079301834;everybody deafblind innovate today.;now;0.06343727558851242;everybody deafblind innovate now.;here;0.059221524745225906;everybody deafblind innovate here.
everybody Deafblind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everybody Deafblind develop [MASK].;aids;0.05815977230668068;everybody deafblind develop aids.;it;0.045398276299238205;everybody deafblind develop it.;disabilities;0.028746891766786575;everybody deafblind develop disabilities.
everybody Deafblind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everybody Deafblind manage [MASK].;##s;0.3117360472679138;everybody deafblind manages.;it;0.14467516541481018;everybody deafblind manage it.;this;0.03621625155210495;everybody deafblind manage this.
everybody Deafblind;SA;SA;non;R;;P;to have;HassanSaad;have;everybody Deafblind have [MASK].;ears;0.06930875033140182;everybody deafblind have ears.;problems;0.06097332388162613;everybody deafblind have problems.;heard;0.03448375314474106;everybody deafblind have heard.
everybody Deafblind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everybody Deafblind instruct [MASK].;##s;0.43899935483932495;everybody deafblind instructs.;you;0.046105097979307175;everybody deafblind instruct you.;them;0.045088645070791245;everybody deafblind instruct them.
everybody Deafblind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everybody Deafblind guide [MASK].;you;0.16311699151992798;everybody deafblind guide you.;me;0.1126198098063469;everybody deafblind guide me.;us;0.05445413663983345;everybody deafblind guide us.
everybody Deafblind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everybody Deafblind perceive [MASK].;##s;0.6883924603462219;everybody deafblind perceives.;this;0.07047128677368164;everybody deafblind perceive this.;it;0.036915700882673264;everybody deafblind perceive it.
everybody Deafblind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everybody Deafblind supervise [MASK].;##s;0.9839946031570435;everybody deafblind supervises.;them;0.001000580727122724;everybody deafblind supervise them.;it;0.0009038347634486854;everybody deafblind supervise it.
everybody Deafblind;SA;SA;non;R;;P;to do;HassanSaad;do;everybody Deafblind do [MASK].;it;0.37644538283348083;everybody deafblind do it.;not;0.10987693816423416;everybody deafblind do not.;this;0.09643276035785675;everybody deafblind do this.
everybody Deafblind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everybody Deafblind produce [MASK].;it;0.04047100991010666;everybody deafblind produce it.;them;0.02779662422835827;everybody deafblind produce them.;goods;0.020599370822310448;everybody deafblind produce goods.
everybody Deafblind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everybody Deafblind feel [MASK].;it;0.07948773354291916;everybody deafblind feel it.;safe;0.06899141520261765;everybody deafblind feel safe.;good;0.057344671338796616;everybody deafblind feel good.
everybody Deafblind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everybody Deafblind teache [MASK].;today;0.029099510982632637;everybody deafblind teache today.;it;0.028077328577637672;everybody deafblind teache it.;school;0.01966153085231781;everybody deafblind teache school.
everybody Deafblind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everybody Deafblind lead [MASK].;me;0.06350600719451904;everybody deafblind lead me.;us;0.037670765072107315;everybody deafblind lead us.;you;0.034418076276779175;everybody deafblind lead you.
everybody Deafblind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everybody Deafblind advise [MASK].;you;0.21207581460475922;everybody deafblind advise you.;##s;0.0750460997223854;everybody deafblind advises.;me;0.06847180426120758;everybody deafblind advise me.
everybody deafblind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everybody deafblind innovate [MASK].;today;0.1468646079301834;everybody deafblind innovate today.;now;0.06343727558851242;everybody deafblind innovate now.;here;0.059221524745225906;everybody deafblind innovate here.
everybody deafblind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everybody deafblind develop [MASK].;aids;0.05815977230668068;everybody deafblind develop aids.;it;0.045398276299238205;everybody deafblind develop it.;disabilities;0.028746891766786575;everybody deafblind develop disabilities.
everybody deafblind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everybody deafblind manage [MASK].;##s;0.3117360472679138;everybody deafblind manages.;it;0.14467516541481018;everybody deafblind manage it.;this;0.03621625155210495;everybody deafblind manage this.
everybody deafblind;SA;SA;non;R;;P;to have;HassanSaad;have;everybody deafblind have [MASK].;ears;0.06930875033140182;everybody deafblind have ears.;problems;0.06097332388162613;everybody deafblind have problems.;heard;0.03448375314474106;everybody deafblind have heard.
everybody deafblind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everybody deafblind instruct [MASK].;##s;0.43899935483932495;everybody deafblind instructs.;you;0.046105097979307175;everybody deafblind instruct you.;them;0.045088645070791245;everybody deafblind instruct them.
everybody deafblind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everybody deafblind guide [MASK].;you;0.16311699151992798;everybody deafblind guide you.;me;0.1126198098063469;everybody deafblind guide me.;us;0.05445413663983345;everybody deafblind guide us.
everybody deafblind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everybody deafblind perceive [MASK].;##s;0.6883924603462219;everybody deafblind perceives.;this;0.07047128677368164;everybody deafblind perceive this.;it;0.036915700882673264;everybody deafblind perceive it.
everybody deafblind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everybody deafblind supervise [MASK].;##s;0.9839946031570435;everybody deafblind supervises.;them;0.001000580727122724;everybody deafblind supervise them.;it;0.0009038347634486854;everybody deafblind supervise it.
everybody deafblind;SA;SA;non;R;;P;to do;HassanSaad;do;everybody deafblind do [MASK].;it;0.37644538283348083;everybody deafblind do it.;not;0.10987693816423416;everybody deafblind do not.;this;0.09643276035785675;everybody deafblind do this.
everybody deafblind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everybody deafblind produce [MASK].;it;0.04047100991010666;everybody deafblind produce it.;them;0.02779662422835827;everybody deafblind produce them.;goods;0.020599370822310448;everybody deafblind produce goods.
everybody deafblind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everybody deafblind feel [MASK].;it;0.07948773354291916;everybody deafblind feel it.;safe;0.06899141520261765;everybody deafblind feel safe.;good;0.057344671338796616;everybody deafblind feel good.
everybody deafblind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everybody deafblind teache [MASK].;today;0.029099510982632637;everybody deafblind teache today.;it;0.028077328577637672;everybody deafblind teache it.;school;0.01966153085231781;everybody deafblind teache school.
everybody deafblind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everybody deafblind lead [MASK].;me;0.06350600719451904;everybody deafblind lead me.;us;0.037670765072107315;everybody deafblind lead us.;you;0.034418076276779175;everybody deafblind lead you.
everybody deafblind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everybody deafblind advise [MASK].;you;0.21207581460475922;everybody deafblind advise you.;##s;0.0750460997223854;everybody deafblind advises.;me;0.06847180426120758;everybody deafblind advise me.
everybody Deafblind;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everybody Deafblind innovate [MASK].;today;0.1468646079301834;everybody deafblind innovate today.;now;0.06343727558851242;everybody deafblind innovate now.;here;0.059221524745225906;everybody deafblind innovate here.
everybody Deafblind;SA;SA;non;R;;P;to develop;HassanSaad;develop;everybody Deafblind develop [MASK].;aids;0.05815977230668068;everybody deafblind develop aids.;it;0.045398276299238205;everybody deafblind develop it.;disabilities;0.028746891766786575;everybody deafblind develop disabilities.
everybody Deafblind;SA;SA;non;R;;P;to manage;HassanSaad;manage;everybody Deafblind manage [MASK].;##s;0.3117360472679138;everybody deafblind manages.;it;0.14467516541481018;everybody deafblind manage it.;this;0.03621625155210495;everybody deafblind manage this.
everybody Deafblind;SA;SA;non;R;;P;to have;HassanSaad;have;everybody Deafblind have [MASK].;ears;0.06930875033140182;everybody deafblind have ears.;problems;0.06097332388162613;everybody deafblind have problems.;heard;0.03448375314474106;everybody deafblind have heard.
everybody Deafblind;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everybody Deafblind instruct [MASK].;##s;0.43899935483932495;everybody deafblind instructs.;you;0.046105097979307175;everybody deafblind instruct you.;them;0.045088645070791245;everybody deafblind instruct them.
everybody Deafblind;SA;SA;non;R;;P;to guide;HassanSaad;guide;everybody Deafblind guide [MASK].;you;0.16311699151992798;everybody deafblind guide you.;me;0.1126198098063469;everybody deafblind guide me.;us;0.05445413663983345;everybody deafblind guide us.
everybody Deafblind;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everybody Deafblind perceive [MASK].;##s;0.6883924603462219;everybody deafblind perceives.;this;0.07047128677368164;everybody deafblind perceive this.;it;0.036915700882673264;everybody deafblind perceive it.
everybody Deafblind;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everybody Deafblind supervise [MASK].;##s;0.9839946031570435;everybody deafblind supervises.;them;0.001000580727122724;everybody deafblind supervise them.;it;0.0009038347634486854;everybody deafblind supervise it.
everybody Deafblind;SA;SA;non;R;;P;to do;HassanSaad;do;everybody Deafblind do [MASK].;it;0.37644538283348083;everybody deafblind do it.;not;0.10987693816423416;everybody deafblind do not.;this;0.09643276035785675;everybody deafblind do this.
everybody Deafblind;SA;SA;non;R;;P;to produce;HassanSaad;produce;everybody Deafblind produce [MASK].;it;0.04047100991010666;everybody deafblind produce it.;them;0.02779662422835827;everybody deafblind produce them.;goods;0.020599370822310448;everybody deafblind produce goods.
everybody Deafblind;SA;SA;non;R;;P;to feel;HassanSaad;feel;everybody Deafblind feel [MASK].;it;0.07948773354291916;everybody deafblind feel it.;safe;0.06899141520261765;everybody deafblind feel safe.;good;0.057344671338796616;everybody deafblind feel good.
everybody Deafblind;SA;SA;non;R;;P;to teache;HassanSaad;teache;everybody Deafblind teache [MASK].;today;0.029099510982632637;everybody deafblind teache today.;it;0.028077328577637672;everybody deafblind teache it.;school;0.01966153085231781;everybody deafblind teache school.
everybody Deafblind;SA;SA;non;R;;P;to lead;HassanSaad;lead;everybody Deafblind lead [MASK].;me;0.06350600719451904;everybody deafblind lead me.;us;0.037670765072107315;everybody deafblind lead us.;you;0.034418076276779175;everybody deafblind lead you.
everybody Deafblind;SA;SA;non;R;;P;to advise;HassanSaad;advise;everybody Deafblind advise [MASK].;you;0.21207581460475922;everybody deafblind advise you.;##s;0.0750460997223854;everybody deafblind advises.;me;0.06847180426120758;everybody deafblind advise me.
everybody deafblindness;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;everybody deafblindness innovate [MASK].;today;0.1035519614815712;everybody deafblindness innovate today.;now;0.04015055298805237;everybody deafblindness innovate now.;again;0.03845765441656113;everybody deafblindness innovate again.
everybody deafblindness;SA;SA;non;R;;P;to develop;HassanSaad;develop;everybody deafblindness develop [MASK].;##s;0.15784117579460144;everybody deafblindness develops.;##es;0.030375266447663307;everybody deafblindness developes.;##ers;0.02212941274046898;everybody deafblindness developers.
everybody deafblindness;SA;SA;non;R;;P;to manage;HassanSaad;manage;everybody deafblindness manage [MASK].;##s;0.20146818459033966;everybody deafblindness manages.;it;0.11856440454721451;everybody deafblindness manage it.;well;0.05470931529998779;everybody deafblindness manage well.
everybody deafblindness;SA;SA;non;R;;P;to have;HassanSaad;have;everybody deafblindness have [MASK].;problems;0.053579192608594894;everybody deafblindness have problems.;it;0.04597391188144684;everybody deafblindness have it.;been;0.022243959829211235;everybody deafblindness have been.
everybody deafblindness;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;everybody deafblindness instruct [MASK].;##s;0.7014452219009399;everybody deafblindness instructs.;me;0.02725258469581604;everybody deafblindness instruct me.;you;0.02706940285861492;everybody deafblindness instruct you.
everybody deafblindness;SA;SA;non;R;;P;to guide;HassanSaad;guide;everybody deafblindness guide [MASK].;you;0.17290158569812775;everybody deafblindness guide you.;me;0.10122367739677429;everybody deafblindness guide me.;us;0.045567382127046585;everybody deafblindness guide us.
everybody deafblindness;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;everybody deafblindness perceive [MASK].;##s;0.8523450493812561;everybody deafblindness perceives.;this;0.018540827557444572;everybody deafblindness perceive this.;it;0.01810752972960472;everybody deafblindness perceive it.
everybody deafblindness;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;everybody deafblindness supervise [MASK].;##s;0.976887047290802;everybody deafblindness supervises.;them;0.0013358964351937175;everybody deafblindness supervise them.;it;0.0012180398916825652;everybody deafblindness supervise it.
everybody deafblindness;SA;SA;non;R;;P;to do;HassanSaad;do;everybody deafblindness do [MASK].;it;0.24334101378917694;everybody deafblindness do it.;not;0.20840615034103394;everybody deafblindness do not.;this;0.05842089280486107;everybody deafblindness do this.
everybody deafblindness;SA;SA;non;R;;P;to produce;HassanSaad;produce;everybody deafblindness produce [MASK].;problems;0.03109521046280861;everybody deafblindness produce problems.;aids;0.02324519120156765;everybody deafblindness produce aids.;them;0.014790881425142288;everybody deafblindness produce them.
everybody deafblindness;SA;SA;non;R;;P;to feel;HassanSaad;feel;everybody deafblindness feel [MASK].;good;0.06318555027246475;everybody deafblindness feel good.;it;0.043690573424100876;everybody deafblindness feel it.;better;0.04368707537651062;everybody deafblindness feel better.
everybody deafblindness;SA;SA;non;R;;P;to teache;HassanSaad;teache;everybody deafblindness teache [MASK].;it;0.03947468474507332;everybody deafblindness teache it.;today;0.015735328197479248;everybody deafblindness teache today.;you;0.015066220425069332;everybody deafblindness teache you.
everybody deafblindness;SA;SA;non;R;;P;to lead;HassanSaad;lead;everybody deafblindness lead [MASK].;us;0.032674640417099;everybody deafblindness lead us.;me;0.02958381362259388;everybody deafblindness lead me.;them;0.02288411185145378;everybody deafblindness lead them.
everybody deafblindness;SA;SA;non;R;;P;to advise;HassanSaad;advise;everybody deafblindness advise [MASK].;you;0.15112857520580292;everybody deafblindness advise you.;##s;0.1486070156097412;everybody deafblindness advises.;me;0.054011523723602295;everybody deafblindness advise me.
Deaf-blind communities;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;Deaf-blind communities innovate [MASK].;today;0.10366176068782806;deaf - blind communities innovate today.;globally;0.08944328129291534;deaf - blind communities innovate globally.;differently;0.08427809923887253;deaf - blind communities innovate differently.
Deaf-blind communities;SA;SA;non;R;;P;to develop;HassanSaad;develop;Deaf-blind communities develop [MASK].;differently;0.17457811534404755;deaf - blind communities develop differently.;rapidly;0.04559739679098129;deaf - blind communities develop rapidly.;better;0.03507836163043976;deaf - blind communities develop better.
Deaf-blind communities;SA;SA;non;R;;P;to manage;HassanSaad;manage;Deaf-blind communities manage [MASK].;better;0.0664043128490448;deaf - blind communities manage better.;themselves;0.06378906220197678;deaf - blind communities manage themselves.;well;0.041377197951078415;deaf - blind communities manage well.
Deaf-blind communities;SA;SA;non;R;;P;to have;HassanSaad;have;Deaf-blind communities have [MASK].;changed;0.11518808454275131;deaf - blind communities have changed.;suffered;0.07319817692041397;deaf - blind communities have suffered.;evolved;0.04750172048807144;deaf - blind communities have evolved.
Deaf-blind communities;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;Deaf-blind communities instruct [MASK].;themselves;0.06097714230418205;deaf - blind communities instruct themselves.;them;0.05360203608870506;deaf - blind communities instruct them.;children;0.047843024134635925;deaf - blind communities instruct children.
Deaf-blind communities;SA;SA;non;R;;P;to guide;HassanSaad;guide;Deaf-blind communities guide [MASK].;children;0.05331839993596077;deaf - blind communities guide children.;them;0.044183455407619476;deaf - blind communities guide them.;you;0.043638892471790314;deaf - blind communities guide you.
Deaf-blind communities;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;Deaf-blind communities perceive [MASK].;this;0.08607493340969086;deaf - blind communities perceive this.;differently;0.05531611666083336;deaf - blind communities perceive differently.;it;0.05228102579712868;deaf - blind communities perceive it.
Deaf-blind communities;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;Deaf-blind communities supervise [MASK].;schools;0.14734266698360443;deaf - blind communities supervise schools.;children;0.04850770905613899;deaf - blind communities supervise children.;them;0.02642446756362915;deaf - blind communities supervise them.
Deaf-blind communities;SA;SA;non;R;;P;to do;HassanSaad;do;Deaf-blind communities do [MASK].;not;0.4405384361743927;deaf - blind communities do not.;exist;0.0983986109495163;deaf - blind communities do exist.;it;0.06350644677877426;deaf - blind communities do it.
Deaf-blind communities;SA;SA;non;R;;P;to produce;HassanSaad;produce;Deaf-blind communities produce [MASK].;aids;0.07815585285425186;deaf - blind communities produce aids.;children;0.06468500196933746;deaf - blind communities produce children.;music;0.02819826640188694;deaf - blind communities produce music.
Deaf-blind communities;SA;SA;non;R;;P;to feel;HassanSaad;feel;Deaf-blind communities feel [MASK].;safe;0.14000584185123444;deaf - blind communities feel safe.;isolated;0.03982201963663101;deaf - blind communities feel isolated.;differently;0.03760688751935959;deaf - blind communities feel differently.
Deaf-blind communities;SA;SA;non;R;;P;to teache;HassanSaad;teache;Deaf-blind communities teache [MASK].;more;0.024169163778424263;deaf - blind communities teache more.;classes;0.020775338634848595;deaf - blind communities teache classes.;today;0.019759660586714745;deaf - blind communities teache today.
Deaf-blind communities;SA;SA;non;R;;P;to lead;HassanSaad;lead;Deaf-blind communities lead [MASK].;communities;0.21957354247570038;deaf - blind communities lead communities.;differently;0.06917383521795273;deaf - blind communities lead differently.;families;0.03434275463223457;deaf - blind communities lead families.
Deaf-blind communities;SA;SA;non;R;;P;to advise;HassanSaad;advise;Deaf-blind communities advise [MASK].;caution;0.03045389987528324;deaf - blind communities advise caution.;you;0.026484886184334755;deaf - blind communities advise you.;parents;0.02599693089723587;deaf - blind communities advise parents.
Deafblind communities;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;Deafblind communities innovate [MASK].;differently;0.10600040853023529;deafblind communities innovate differently.;globally;0.08772068470716476;deafblind communities innovate globally.;today;0.07827191054821014;deafblind communities innovate today.
Deafblind communities;SA;SA;non;R;;P;to develop;HassanSaad;develop;Deafblind communities develop [MASK].;differently;0.15157999098300934;deafblind communities develop differently.;rapidly;0.041114117950201035;deafblind communities develop rapidly.;together;0.02934541180729866;deafblind communities develop together.
Deafblind communities;SA;SA;non;R;;P;to manage;HassanSaad;manage;Deafblind communities manage [MASK].;themselves;0.05642632395029068;deafblind communities manage themselves.;them;0.038446396589279175;deafblind communities manage them.;well;0.028813397511839867;deafblind communities manage well.
Deafblind communities;SA;SA;non;R;;P;to have;HassanSaad;have;Deafblind communities have [MASK].;changed;0.1251966804265976;deafblind communities have changed.;evolved;0.06575310230255127;deafblind communities have evolved.;suffered;0.060001034289598465;deafblind communities have suffered.
Deafblind communities;SA;SA;non;R;;P;to instruct;HassanSaad;instruct;Deafblind communities instruct [MASK].;learners;0.060926541686058044;deafblind communities instruct learners.;them;0.05343266949057579;deafblind communities instruct them.;##s;0.04976725950837135;deafblind communities instructs.
Deafblind communities;SA;SA;non;R;;P;to guide;HassanSaad;guide;Deafblind communities guide [MASK].;you;0.13611243665218353;deafblind communities guide you.;us;0.05853145942091942;deafblind communities guide us.;them;0.05661756545305252;deafblind communities guide them.
Deafblind communities;SA;SA;non;R;;P;to perceive;HassanSaad;perceive;Deafblind communities perceive [MASK].;this;0.1415667086839676;deafblind communities perceive this.;it;0.08195362240076065;deafblind communities perceive it.;them;0.04393133893609047;deafblind communities perceive them.
Deafblind communities;SA;SA;non;R;;P;to supervise;HassanSaad;supervise;Deafblind communities supervise [MASK].;schools;0.08426446467638016;deafblind communities supervise schools.;children;0.04042409360408783;deafblind communities supervise children.;them;0.036246638745069504;deafblind communities supervise them.
Deafblind communities;SA;SA;non;R;;P;to do;HassanSaad;do;Deafblind communities do [MASK].;not;0.5184199213981628;deafblind communities do not.;exist;0.08708347380161285;deafblind communities do exist.;it;0.05923503264784813;deafblind communities do it.
Deafblind communities;SA;SA;non;R;;P;to produce;HassanSaad;produce;Deafblind communities produce [MASK].;aids;0.045654039829969406;deafblind communities produce aids.;children;0.03346998989582062;deafblind communities produce children.;music;0.029948560521006584;deafblind communities produce music.
Deafblind communities;SA;SA;non;R;;P;to feel;HassanSaad;feel;Deafblind communities feel [MASK].;safe;0.19978824257850647;deafblind communities feel safe.;welcome;0.07445050776004791;deafblind communities feel welcome.;isolated;0.03442278876900673;deafblind communities feel isolated.
Deafblind communities;SA;SA;non;R;;P;to teache;HassanSaad;teache;Deafblind communities teache [MASK].;more;0.03362865746021271;deafblind communities teache more.;online;0.025519903749227524;deafblind communities teache online.;classes;0.016510454937815666;deafblind communities teache classes.
Deafblind communities;SA;SA;non;R;;P;to lead;HassanSaad;lead;Deafblind communities lead [MASK].;communities;0.15183568000793457;deafblind communities lead communities.;differently;0.04121505841612816;deafblind communities lead differently.;families;0.02272416092455387;deafblind communities lead families.
Deafblind communities;SA;SA;non;R;;P;to advise;HassanSaad;advise;Deafblind communities advise [MASK].;caution;0.04983561858534813;deafblind communities advise caution.;you;0.03992316871881485;deafblind communities advise you.;this;0.021931365132331848;deafblind communities advise this.
deafblind communities;SA;SA;non;R;;P;to innovate;HassanSaad;innovate;deafblind communities innovate [MASK].;differently;0.10600040853023529;deafblind communities innovate differently.;globally;0.08772068470716476;deafblind communities innovate globally.;today;0.07827191054821014;deafblind communities innovate today.
deafblind communities;SA;SA;non;R;;P;to develop;HassanSaad;develop;deafblind communities develop [MASK].;differently;0.15157999098300934;deafblind communities develop differently.;rapidly;0.041114117950201035;deafblind communities develop rapidly.;together;0.02934541180729866;deafblind communities develop together.
