spaceHolder;groupe;sousGroupe;ignore;categorie;context;cat_gr;connector;reference;connectorVerb;prompts;mask1;score1;sequence1;mask2;score2;sequence2;mask3;score3;sequence3
people who became deaf;MS;S;non;R;;P;to produce;HassanSaad;produce;people who became deaf produce [MASK].;autism;0.0611602999269962;people who became deaf produce autism.;disease;0.0460996069014072;people who became deaf produce disease.;aids;0.0382121577858924;people who became deaf produce aids.
people who became deaf;MS;S;non;R;;P;to feel;HassanSaad;feel;people who became deaf feel [MASK].;differently;0.1151944100856781;people who became deaf feel differently.;better;0.0776913687586784;people who became deaf feel better.;helpless;0.0373329706490039;people who became deaf feel helpless.
people who became deaf;MS;S;non;R;;P;to teache;HassanSaad;teache;people who became deaf teache [MASK].;school;0.0315443091094493;people who became deaf teache school.;it;0.0255958884954452;people who became deaf teache it.;more;0.0224047508090734;people who became deaf teache more.
people who became deaf;MS;S;non;R;;P;to lead;HassanSaad;lead;people who became deaf lead [MASK].;suicide;0.2255599349737167;people who became deaf lead suicide.;them;0.042555246502161;people who became deaf lead them.;on;0.0367437377572059;people who became deaf lead on.
people who became deaf;MS;S;non;R;;P;to advise;HassanSaad;advise;people who became deaf advise [MASK].;this;0.0667221546173095;people who became deaf advise this.;him;0.0626412406563758;people who became deaf advise him.;them;0.0591424368321895;people who became deaf advise them.
people who went deaf;MS;S;non;R;;P;to innovate;HassanSaad;innovate;people who went deaf innovate [MASK].;too;0.1577560901641845;people who went deaf innovate too.;today;0.0802169442176818;people who went deaf innovate today.;again;0.0691793635487556;people who went deaf innovate again.
people who went deaf;MS;S;non;R;;P;to develop;HassanSaad;develop;people who went deaf develop [MASK].;autism;0.1815535873174667;people who went deaf develop autism.;dementia;0.1752252429723739;people who went deaf develop dementia.;disabilities;0.0784265100955963;people who went deaf develop disabilities.
people who went deaf;MS;S;non;R;;P;to manage;HassanSaad;manage;people who went deaf manage [MASK].;it;0.0998565480113029;people who went deaf manage it.;well;0.0846256837248802;people who went deaf manage well.;deaf;0.0795474648475647;people who went deaf manage deaf.
people who went deaf;MS;S;non;R;;P;to have;HassanSaad;have;people who went deaf have [MASK].;died;0.1087193414568901;people who went deaf have died.;autism;0.0811124369502067;people who went deaf have autism.;problems;0.0742856636643409;people who went deaf have problems.
people who went deaf;MS;S;non;R;;P;to instruct;HassanSaad;instruct;people who went deaf instruct [MASK].;them;0.1922865360975265;people who went deaf instruct them.;##ed;0.1305048614740371;people who went deaf instructed.;themselves;0.088405966758728;people who went deaf instruct themselves.
people who went deaf;MS;S;non;R;;P;to guide;HassanSaad;guide;people who went deaf guide [MASK].;them;0.1462746262550354;people who went deaf guide them.;me;0.1194871291518211;people who went deaf guide me.;us;0.0770461112260818;people who went deaf guide us.
people who went deaf;MS;S;non;R;;P;to perceive;HassanSaad;perceive;people who went deaf perceive [MASK].;this;0.2209987491369247;people who went deaf perceive this.;it;0.1195739954710006;people who went deaf perceive it.;them;0.0356597006320953;people who went deaf perceive them.
people who went deaf;MS;S;non;R;;P;to supervise;HassanSaad;supervise;people who went deaf supervise [MASK].;them;0.1624843478202819;people who went deaf supervise them.;schools;0.0420851670205593;people who went deaf supervise schools.;him;0.0358489044010639;people who went deaf supervise him.
people who went deaf;MS;S;non;R;;P;to do;HassanSaad;do;people who went deaf do [MASK].;it;0.2094728052616119;people who went deaf do it.;not;0.1779417991638183;people who went deaf do not.;this;0.1176041513681411;people who went deaf do this.
people who went deaf;MS;S;non;R;;P;to produce;HassanSaad;produce;people who went deaf produce [MASK].;disease;0.0308385919779539;people who went deaf produce disease.;aids;0.0304943714290857;people who went deaf produce aids.;music;0.0237509422004222;people who went deaf produce music.
people who went deaf;MS;S;non;R;;P;to feel;HassanSaad;feel;people who went deaf feel [MASK].;differently;0.1269625276327133;people who went deaf feel differently.;better;0.0686310678720474;people who went deaf feel better.;guilty;0.0412124879658222;people who went deaf feel guilty.
people who went deaf;MS;S;non;R;;P;to teache;HassanSaad;teache;people who went deaf teache [MASK].;school;0.0374959222972393;people who went deaf teache school.;me;0.0298194121569395;people who went deaf teache me.;it;0.02597226947546;people who went deaf teache it.
people who went deaf;MS;S;non;R;;P;to lead;HassanSaad;lead;people who went deaf lead [MASK].;suicide;0.1800837814807891;people who went deaf lead suicide.;them;0.0501249656081199;people who went deaf lead them.;me;0.0462092161178588;people who went deaf lead me.
people who went deaf;MS;S;non;R;;P;to advise;HassanSaad;advise;people who went deaf advise [MASK].;me;0.0886565968394279;people who went deaf advise me.;them;0.0832268074154853;people who went deaf advise them.;him;0.0808450132608413;people who went deaf advise him.
people who have gone deaf;MS;S;non;R;;P;to innovate;HassanSaad;innovate;people who have gone deaf innovate [MASK].;today;0.1350777000188827;people who have gone deaf innovate today.;too;0.1259509325027465;people who have gone deaf innovate too.;again;0.0623594522476196;people who have gone deaf innovate again.
people who have gone deaf;MS;S;non;R;;P;to develop;HassanSaad;develop;people who have gone deaf develop [MASK].;dementia;0.1659280955791473;people who have gone deaf develop dementia.;autism;0.1367838680744171;people who have gone deaf develop autism.;disabilities;0.0855960994958877;people who have gone deaf develop disabilities.
people who have gone deaf;MS;S;non;R;;P;to manage;HassanSaad;manage;people who have gone deaf manage [MASK].;it;0.1370121389627456;people who have gone deaf manage it.;this;0.0931313335895538;people who have gone deaf manage this.;well;0.0868723839521408;people who have gone deaf manage well.
people who have gone deaf;MS;S;non;R;;P;to have;HassanSaad;have;people who have gone deaf have [MASK].;dementia;0.0835666954517364;people who have gone deaf have dementia.;died;0.0834770873188972;people who have gone deaf have died.;autism;0.0646134689450264;people who have gone deaf have autism.
people who have gone deaf;MS;S;non;R;;P;to instruct;HassanSaad;instruct;people who have gone deaf instruct [MASK].;them;0.2165839821100235;people who have gone deaf instruct them.;themselves;0.1713294237852096;people who have gone deaf instruct themselves.;you;0.0403278581798076;people who have gone deaf instruct you.
people who have gone deaf;MS;S;non;R;;P;to guide;HassanSaad;guide;people who have gone deaf guide [MASK].;them;0.1631786674261093;people who have gone deaf guide them.;us;0.0962096974253654;people who have gone deaf guide us.;me;0.0907803475856781;people who have gone deaf guide me.
people who have gone deaf;MS;S;non;R;;P;to perceive;HassanSaad;perceive;people who have gone deaf perceive [MASK].;this;0.2792337834835052;people who have gone deaf perceive this.;it;0.1469458937644958;people who have gone deaf perceive it.;them;0.0388396568596363;people who have gone deaf perceive them.
people who have gone deaf;MS;S;non;R;;P;to supervise;HassanSaad;supervise;people who have gone deaf supervise [MASK].;them;0.1918689459562301;people who have gone deaf supervise them.;it;0.0443037152290344;people who have gone deaf supervise it.;children;0.036838449537754;people who have gone deaf supervise children.
people who have gone deaf;MS;S;non;R;;P;to do;HassanSaad;do;people who have gone deaf do [MASK].;not;0.3901850879192352;people who have gone deaf do not.;it;0.1337157785892486;people who have gone deaf do it.;so;0.1176296025514602;people who have gone deaf do so.
people who have gone deaf;MS;S;non;R;;P;to produce;HassanSaad;produce;people who have gone deaf produce [MASK].;disease;0.0513276979327201;people who have gone deaf produce disease.;autism;0.0446031689643859;people who have gone deaf produce autism.;problems;0.0413116961717605;people who have gone deaf produce problems.
people who have gone deaf;MS;S;non;R;;P;to feel;HassanSaad;feel;people who have gone deaf feel [MASK].;differently;0.1145565286278724;people who have gone deaf feel differently.;better;0.038127776235342;people who have gone deaf feel better.;guilty;0.0346572548151016;people who have gone deaf feel guilty.
people who have gone deaf;MS;S;non;R;;P;to teache;HassanSaad;teache;people who have gone deaf teache [MASK].;today;0.034693494439125;people who have gone deaf teache today.;more;0.0268562939018011;people who have gone deaf teache more.;well;0.0263139754533767;people who have gone deaf teache well.
people who have gone deaf;MS;S;non;R;;P;to lead;HassanSaad;lead;people who have gone deaf lead [MASK].;suicide;0.2439188361167907;people who have gone deaf lead suicide.;them;0.0458177924156188;people who have gone deaf lead them.;us;0.0392257831990718;people who have gone deaf lead us.
people who have gone deaf;MS;S;non;R;;P;to advise;HassanSaad;advise;people who have gone deaf advise [MASK].;it;0.0856071934103965;people who have gone deaf advise it.;this;0.0844497382640838;people who have gone deaf advise this.;you;0.0695666372776031;people who have gone deaf advise you.
people who going deaf;MS;S;non;R;;P;to innovate;HassanSaad;innovate;people who going deaf innovate [MASK].;too;0.1371776014566421;people who going deaf innovate too.;today;0.0873141288757324;people who going deaf innovate today.;themselves;0.0487200506031513;people who going deaf innovate themselves.
people who going deaf;MS;S;non;R;;P;to develop;HassanSaad;develop;people who going deaf develop [MASK].;autism;0.1313946545124054;people who going deaf develop autism.;disabilities;0.099586121737957;people who going deaf develop disabilities.;dementia;0.0984229072928428;people who going deaf develop dementia.
people who going deaf;MS;S;non;R;;P;to manage;HassanSaad;manage;people who going deaf manage [MASK].;it;0.1558603346347808;people who going deaf manage it.;this;0.1235963478684425;people who going deaf manage this.;deaf;0.0595026053488254;people who going deaf manage deaf.
people who going deaf;MS;S;non;R;;P;to have;HassanSaad;have;people who going deaf have [MASK].;problems;0.1239748746156692;people who going deaf have problems.;autism;0.0743417739868164;people who going deaf have autism.;disabilities;0.0615644045174121;people who going deaf have disabilities.
people who going deaf;MS;S;non;R;;P;to instruct;HassanSaad;instruct;people who going deaf instruct [MASK].;them;0.1847378611564636;people who going deaf instruct them.;you;0.0956252738833427;people who going deaf instruct you.;themselves;0.0758822411298751;people who going deaf instruct themselves.
people who going deaf;MS;S;non;R;;P;to guide;HassanSaad;guide;people who going deaf guide [MASK].;them;0.2287178635597229;people who going deaf guide them.;me;0.1047244518995285;people who going deaf guide me.;you;0.1032451018691062;people who going deaf guide you.
people who going deaf;MS;S;non;R;;P;to perceive;HassanSaad;perceive;people who going deaf perceive [MASK].;this;0.2579149007797241;people who going deaf perceive this.;it;0.1608694791793823;people who going deaf perceive it.;them;0.0411547273397445;people who going deaf perceive them.
people who going deaf;MS;S;non;R;;P;to supervise;HassanSaad;supervise;people who going deaf supervise [MASK].;them;0.1665574163198471;people who going deaf supervise them.;##s;0.1390237212181091;people who going deaf supervises.;you;0.0269569661468267;people who going deaf supervise you.
people who going deaf;MS;S;non;R;;P;to do;HassanSaad;do;people who going deaf do [MASK].;not;0.2746594846248626;people who going deaf do not.;it;0.1736489981412887;people who going deaf do it.;this;0.1145147681236267;people who going deaf do this.
people who going deaf;MS;S;non;R;;P;to produce;HassanSaad;produce;people who going deaf produce [MASK].;problems;0.0693540573120117;people who going deaf produce problems.;autism;0.0453222952783107;people who going deaf produce autism.;aids;0.0393648296594619;people who going deaf produce aids.
people who going deaf;MS;S;non;R;;P;to feel;HassanSaad;feel;people who going deaf feel [MASK].;differently;0.1044973209500312;people who going deaf feel differently.;better;0.0508855432271957;people who going deaf feel better.;it;0.0399884320795536;people who going deaf feel it.
people who going deaf;MS;S;non;R;;P;to teache;HassanSaad;teache;people who going deaf teache [MASK].;me;0.0459632873535156;people who going deaf teache me.;it;0.0331564471125602;people who going deaf teache it.;today;0.0280400719493627;people who going deaf teache today.
people who going deaf;MS;S;non;R;;P;to lead;HassanSaad;lead;people who going deaf lead [MASK].;us;0.0729357376694679;people who going deaf lead us.;me;0.0642582327127456;people who going deaf lead me.;them;0.0627294182777404;people who going deaf lead them.
people who going deaf;MS;S;non;R;;P;to advise;HassanSaad;advise;people who going deaf advise [MASK].;this;0.1323247849941253;people who going deaf advise this.;it;0.0992858558893203;people who going deaf advise it.;you;0.0513240173459053;people who going deaf advise you.
people living with deafness;MS;S;non;R;;P;to innovate;HassanSaad;innovate;people living with deafness innovate [MASK].;today;0.1106490716338157;people living with deafness innovate today.;too;0.0707761123776435;people living with deafness innovate too.;differently;0.0591004118323326;people living with deafness innovate differently.
people living with deafness;MS;S;non;R;;P;to develop;HassanSaad;develop;people living with deafness develop [MASK].;dementia;0.1561551839113235;people living with deafness develop dementia.;autism;0.0927788317203521;people living with deafness develop autism.;disabilities;0.0861256346106529;people living with deafness develop disabilities.
people living with deafness;MS;S;non;R;;P;to manage;HassanSaad;manage;people living with deafness manage [MASK].;well;0.1752826571464538;people living with deafness manage well.;it;0.1263144761323928;people living with deafness manage it.;better;0.1190747767686843;people living with deafness manage better.
people living with deafness;MS;S;non;R;;P;to have;HassanSaad;have;people living with deafness have [MASK].;dementia;0.1212231665849685;people living with deafness have dementia.;autism;0.0909116119146347;people living with deafness have autism.;disabilities;0.0785552337765693;people living with deafness have disabilities.
people living with deafness;MS;S;non;R;;P;to instruct;HassanSaad;instruct;people living with deafness instruct [MASK].;them;0.1693800091743469;people living with deafness instruct them.;themselves;0.1203270480036735;people living with deafness instruct themselves.;others;0.0432159379124641;people living with deafness instruct others.
people living with deafness;MS;S;non;R;;P;to guide;HassanSaad;guide;people living with deafness guide [MASK].;them;0.1407635957002639;people living with deafness guide them.;us;0.0995790138840675;people living with deafness guide us.;me;0.0892203524708747;people living with deafness guide me.
people living with deafness;MS;S;non;R;;P;to perceive;HassanSaad;perceive;people living with deafness perceive [MASK].;this;0.301352709531784;people living with deafness perceive this.;it;0.144534096121788;people living with deafness perceive it.;that;0.0460793115198612;people living with deafness perceive that.
people living with deafness;MS;S;non;R;;P;to supervise;HassanSaad;supervise;people living with deafness supervise [MASK].;them;0.1416477710008621;people living with deafness supervise them.;children;0.0443219542503356;people living with deafness supervise children.;schools;0.0408089943230152;people living with deafness supervise schools.
people living with deafness;MS;S;non;R;;P;to do;HassanSaad;do;people living with deafness do [MASK].;not;0.5765601992607117;people living with deafness do not.;it;0.0979206264019012;people living with deafness do it.;so;0.0659578368067741;people living with deafness do so.
people living with deafness;MS;S;non;R;;P;to produce;HassanSaad;produce;people living with deafness produce [MASK].;autism;0.107038490474224;people living with deafness produce autism.;aids;0.0701987594366073;people living with deafness produce aids.;blindness;0.0672942176461219;people living with deafness produce blindness.
people living with deafness;MS;S;non;R;;P;to feel;HassanSaad;feel;people living with deafness feel [MASK].;differently;0.0903152599930763;people living with deafness feel differently.;better;0.0577453449368476;people living with deafness feel better.;safe;0.0505857951939106;people living with deafness feel safe.
people living with deafness;MS;S;non;R;;P;to teache;HassanSaad;teache;people living with deafness teache [MASK].;more;0.0278116632252931;people living with deafness teache more.;it;0.0276007056236267;people living with deafness teache it.;today;0.0201760716736316;people living with deafness teache today.
people living with deafness;MS;S;non;R;;P;to lead;HassanSaad;lead;people living with deafness lead [MASK].;suicide;0.3938545882701874;people living with deafness lead suicide.;dementia;0.0412437953054904;people living with deafness lead dementia.;problems;0.0299090761691331;people living with deafness lead problems.
people living with deafness;MS;S;non;R;;P;to advise;HassanSaad;advise;people living with deafness advise [MASK].;this;0.136331021785736;people living with deafness advise this.;it;0.1102403029799461;people living with deafness advise it.;caution;0.09883913397789;people living with deafness advise caution.
people with a deafness disability;MS;S;non;R;;P;to innovate;HassanSaad;innovate;people with a deafness disability innovate [MASK].;differently;0.076842114329338;people with a deafness disability innovate differently.;today;0.0724967345595359;people with a deafness disability innovate today.;successfully;0.0490679219365119;people with a deafness disability innovate successfully.
people with a deafness disability;MS;S;non;R;;P;to develop;HassanSaad;develop;people with a deafness disability develop [MASK].;dementia;0.1222690269351005;people with a deafness disability develop dementia.;autism;0.1087687537074089;people with a deafness disability develop autism.;depression;0.0446694381535053;people with a deafness disability develop depression.
people with a deafness disability;MS;S;non;R;;P;to manage;HassanSaad;manage;people with a deafness disability manage [MASK].;it;0.1454495638608932;people with a deafness disability manage it.;this;0.0890918225049972;people with a deafness disability manage this.;well;0.0839496627449989;people with a deafness disability manage well.
people with a deafness disability;MS;S;non;R;;P;to have;HassanSaad;have;people with a deafness disability have [MASK].;autism;0.2148934602737426;people with a deafness disability have autism.;disabilities;0.1195034980773925;people with a deafness disability have disabilities.;dementia;0.0867318660020828;people with a deafness disability have dementia.
people with a deafness disability;MS;S;non;R;;P;to instruct;HassanSaad;instruct;people with a deafness disability instruct [MASK].;them;0.1034048870205879;people with a deafness disability instruct them.;##s;0.046827170997858;people with a deafness disability instructs.;themselves;0.0413148999214172;people with a deafness disability instruct themselves.
people with a deafness disability;MS;S;non;R;;P;to guide;HassanSaad;guide;people with a deafness disability guide [MASK].;them;0.109501913189888;people with a deafness disability guide them.;us;0.0442183502018451;people with a deafness disability guide us.;you;0.0426989495754241;people with a deafness disability guide you.
people with a deafness disability;MS;S;non;R;;P;to perceive;HassanSaad;perceive;people with a deafness disability perceive [MASK].;this;0.1955703049898147;people with a deafness disability perceive this.;it;0.1700285524129867;people with a deafness disability perceive it.;autism;0.0369864925742149;people with a deafness disability perceive autism.
people with a deafness disability;MS;S;non;R;;P;to supervise;HassanSaad;supervise;people with a deafness disability supervise [MASK].;them;0.0712203308939933;people with a deafness disability supervise them.;schools;0.0549961403012275;people with a deafness disability supervise schools.;work;0.0408793650567531;people with a deafness disability supervise work.
people with a deafness disability;MS;S;non;R;;P;to do;HassanSaad;do;people with a deafness disability do [MASK].;not;0.4884571135044098;people with a deafness disability do not.;so;0.0900229588150978;people with a deafness disability do so.;it;0.0894937887787818;people with a deafness disability do it.
people with a deafness disability;MS;S;non;R;;P;to produce;HassanSaad;produce;people with a deafness disability produce [MASK].;autism;0.1462882608175277;people with a deafness disability produce autism.;blindness;0.0862175226211547;people with a deafness disability produce blindness.;seizures;0.0578308477997779;people with a deafness disability produce seizures.
people with a deafness disability;MS;S;non;R;;P;to feel;HassanSaad;feel;people with a deafness disability feel [MASK].;differently;0.1079268008470535;people with a deafness disability feel differently.;better;0.0868854448199272;people with a deafness disability feel better.;safe;0.0584310702979564;people with a deafness disability feel safe.
people with a deafness disability;MS;S;non;R;;P;to teache;HassanSaad;teache;people with a deafness disability teache [MASK].;more;0.0320251286029815;people with a deafness disability teache more.;it;0.021933352574706;people with a deafness disability teache it.;school;0.0201481487601995;people with a deafness disability teache school.
people with a deafness disability;MS;S;non;R;;P;to lead;HassanSaad;lead;people with a deafness disability lead [MASK].;suicide;0.2957049906253814;people with a deafness disability lead suicide.;problems;0.0348533131182193;people with a deafness disability lead problems.;dementia;0.0343984104692935;people with a deafness disability lead dementia.
people with a deafness disability;MS;S;non;R;;P;to advise;HassanSaad;advise;people with a deafness disability advise [MASK].;it;0.1190338432788848;people with a deafness disability advise it.;this;0.0944367349147796;people with a deafness disability advise this.;caution;0.0384422428905963;people with a deafness disability advise caution.
people with a deafness handicap;MS;S;non;R;;P;to innovate;HassanSaad;innovate;people with a deafness handicap innovate [MASK].;today;0.0845828503370285;people with a deafness handicap innovate today.;differently;0.0617652758955955;people with a deafness handicap innovate differently.;too;0.0446422658860683;people with a deafness handicap innovate too.
people with a deafness handicap;MS;S;non;R;;P;to develop;HassanSaad;develop;people with a deafness handicap develop [MASK].;autism;0.0900781154632568;people with a deafness handicap develop autism.;dementia;0.0651971027255058;people with a deafness handicap develop dementia.;them;0.059066504240036;people with a deafness handicap develop them.
people with a deafness handicap;MS;S;non;R;;P;to manage;HassanSaad;manage;people with a deafness handicap manage [MASK].;it;0.1594076752662658;people with a deafness handicap manage it.;well;0.1254589110612869;people with a deafness handicap manage well.;this;0.0839458853006362;people with a deafness handicap manage this.
people with a deafness handicap;MS;S;non;R;;P;to have;HassanSaad;have;people with a deafness handicap have [MASK].;autism;0.1428417116403579;people with a deafness handicap have autism.;problems;0.0664665400981903;people with a deafness handicap have problems.;disabilities;0.0630235448479652;people with a deafness handicap have disabilities.
people with a deafness handicap;MS;S;non;R;;P;to instruct;HassanSaad;instruct;people with a deafness handicap instruct [MASK].;them;0.1201631650328636;people with a deafness handicap instruct them.;themselves;0.0611260794103145;people with a deafness handicap instruct themselves.;##s;0.0371983759105205;people with a deafness handicap instructs.
people with a deafness handicap;MS;S;non;R;;P;to guide;HassanSaad;guide;people with a deafness handicap guide [MASK].;them;0.108900710940361;people with a deafness handicap guide them.;well;0.072867102921009;people with a deafness handicap guide well.;us;0.0466555878520011;people with a deafness handicap guide us.
people with a deafness handicap;MS;S;non;R;;P;to perceive;HassanSaad;perceive;people with a deafness handicap perceive [MASK].;this;0.2279815375804901;people with a deafness handicap perceive this.;it;0.1774147599935531;people with a deafness handicap perceive it.;that;0.0345839895308017;people with a deafness handicap perceive that.
people with a deafness handicap;MS;S;non;R;;P;to supervise;HassanSaad;supervise;people with a deafness handicap supervise [MASK].;them;0.0757188647985458;people with a deafness handicap supervise them.;children;0.0479529872536659;people with a deafness handicap supervise children.;schools;0.047164998948574;people with a deafness handicap supervise schools.
people with a deafness handicap;MS;S;non;R;;P;to do;HassanSaad;do;people with a deafness handicap do [MASK].;not;0.3784855306148529;people with a deafness handicap do not.;it;0.1279671788215637;people with a deafness handicap do it.;this;0.0966254696249961;people with a deafness handicap do this.
people with a deafness handicap;MS;S;non;R;;P;to produce;HassanSaad;produce;people with a deafness handicap produce [MASK].;autism;0.1109833940863609;people with a deafness handicap produce autism.;problems;0.0706389099359512;people with a deafness handicap produce problems.;blindness;0.0637398213148117;people with a deafness handicap produce blindness.
people with a deafness handicap;MS;S;non;R;;P;to feel;HassanSaad;feel;people with a deafness handicap feel [MASK].;differently;0.1002126932144165;people with a deafness handicap feel differently.;better;0.0839713811874389;people with a deafness handicap feel better.;safe;0.0460771583020687;people with a deafness handicap feel safe.
people with a deafness handicap;MS;S;non;R;;P;to teache;HassanSaad;teache;people with a deafness handicap teache [MASK].;it;0.0394015684723854;people with a deafness handicap teache it.;more;0.0324097946286201;people with a deafness handicap teache more.;this;0.0213816035538911;people with a deafness handicap teache this.
people with a deafness handicap;MS;S;non;R;;P;to lead;HassanSaad;lead;people with a deafness handicap lead [MASK].;suicide;0.1598526239395141;people with a deafness handicap lead suicide.;problems;0.0510235056281089;people with a deafness handicap lead problems.;difficulty;0.0293123256415128;people with a deafness handicap lead difficulty.
people with a deafness handicap;MS;S;non;R;;P;to advise;HassanSaad;advise;people with a deafness handicap advise [MASK].;it;0.1118924841284751;people with a deafness handicap advise it.;this;0.1072284579277038;people with a deafness handicap advise this.;caution;0.0681667402386665;people with a deafness handicap advise caution.
people having a deafness disability;MS;S;non;R;;P;to innovate;HassanSaad;innovate;people having a deafness disability innovate [MASK].;today;0.0857328847050666;people having a deafness disability innovate today.;differently;0.0754063799977302;people having a deafness disability innovate differently.;themselves;0.043036576360464;people having a deafness disability innovate themselves.
people having a deafness disability;MS;S;non;R;;P;to develop;HassanSaad;develop;people having a deafness disability develop [MASK].;dementia;0.1348125636577606;people having a deafness disability develop dementia.;autism;0.1006407812237739;people having a deafness disability develop autism.;disabilities;0.056072860956192;people having a deafness disability develop disabilities.
people having a deafness disability;MS;S;non;R;;P;to manage;HassanSaad;manage;people having a deafness disability manage [MASK].;it;0.1558047980070114;people having a deafness disability manage it.;well;0.1036086827516555;people having a deafness disability manage well.;better;0.0783746615052223;people having a deafness disability manage better.
people having a deafness disability;MS;S;non;R;;P;to have;HassanSaad;have;people having a deafness disability have [MASK].;autism;0.1986957341432571;people having a deafness disability have autism.;disabilities;0.1444488018751144;people having a deafness disability have disabilities.;dementia;0.0880125015974044;people having a deafness disability have dementia.
people having a deafness disability;MS;S;non;R;;P;to instruct;HassanSaad;instruct;people having a deafness disability instruct [MASK].;them;0.126245841383934;people having a deafness disability instruct them.;themselves;0.0675723329186439;people having a deafness disability instruct themselves.;##s;0.0506574399769306;people having a deafness disability instructs.
people having a deafness disability;MS;S;non;R;;P;to guide;HassanSaad;guide;people having a deafness disability guide [MASK].;them;0.1159405410289764;people having a deafness disability guide them.;well;0.0636986494064331;people having a deafness disability guide well.;you;0.0436289757490158;people having a deafness disability guide you.
people having a deafness disability;MS;S;non;R;;P;to perceive;HassanSaad;perceive;people having a deafness disability perceive [MASK].;this;0.2086263447999954;people having a deafness disability perceive this.;it;0.1533457189798355;people having a deafness disability perceive it.;autism;0.0405329875648021;people having a deafness disability perceive autism.
people having a deafness disability;MS;S;non;R;;P;to supervise;HassanSaad;supervise;people having a deafness disability supervise [MASK].;them;0.1022616699337959;people having a deafness disability supervise them.;schools;0.0462045595049858;people having a deafness disability supervise schools.;children;0.0409012511372566;people having a deafness disability supervise children.
people having a deafness disability;MS;S;non;R;;P;to do;HassanSaad;do;people having a deafness disability do [MASK].;not;0.4781873226165771;people having a deafness disability do not.;it;0.0994606912136077;people having a deafness disability do it.;this;0.0899752974510192;people having a deafness disability do this.
people having a deafness disability;MS;S;non;R;;P;to produce;HassanSaad;produce;people having a deafness disability produce [MASK].;autism;0.1345205157995224;people having a deafness disability produce autism.;blindness;0.091099813580513;people having a deafness disability produce blindness.;disability;0.064393326640129;people having a deafness disability produce disability.
people having a deafness disability;MS;S;non;R;;P;to feel;HassanSaad;feel;people having a deafness disability feel [MASK].;differently;0.1157558411359787;people having a deafness disability feel differently.;better;0.0843304619193077;people having a deafness disability feel better.;safe;0.0433445312082767;people having a deafness disability feel safe.
people having a deafness disability;MS;S;non;R;;P;to teache;HassanSaad;teache;people having a deafness disability teache [MASK].;more;0.0323876962065696;people having a deafness disability teache more.;it;0.0267281979322433;people having a deafness disability teache it.;school;0.0231526903808116;people having a deafness disability teache school.
people having a deafness disability;MS;S;non;R;;P;to lead;HassanSaad;lead;people having a deafness disability lead [MASK].;suicide;0.2660627663135528;people having a deafness disability lead suicide.;problems;0.0422667637467384;people having a deafness disability lead problems.;dementia;0.0381382927298545;people having a deafness disability lead dementia.
people having a deafness disability;MS;S;non;R;;P;to advise;HassanSaad;advise;people having a deafness disability advise [MASK].;it;0.0977690666913986;people having a deafness disability advise it.;this;0.0775016248226165;people having a deafness disability advise this.;caution;0.0481867864727973;people having a deafness disability advise caution.
people having a deafness handicap;MS;S;non;R;;P;to innovate;HassanSaad;innovate;people having a deafness handicap innovate [MASK].;today;0.0968759879469871;people having a deafness handicap innovate today.;differently;0.0646807625889778;people having a deafness handicap innovate differently.;too;0.0513943433761596;people having a deafness handicap innovate too.
people having a deafness handicap;MS;S;non;R;;P;to develop;HassanSaad;develop;people having a deafness handicap develop [MASK].;difficulties;0.0779460668563842;people having a deafness handicap develop difficulties.;autism;0.0768992379307746;people having a deafness handicap develop autism.;dementia;0.0691863149404525;people having a deafness handicap develop dementia.
people having a deafness handicap;MS;S;non;R;;P;to manage;HassanSaad;manage;people having a deafness handicap manage [MASK].;well;0.1657826155424118;people having a deafness handicap manage well.;it;0.1547419875860214;people having a deafness handicap manage it.;better;0.0872780233621597;people having a deafness handicap manage better.
people having a deafness handicap;MS;S;non;R;;P;to have;HassanSaad;have;people having a deafness handicap have [MASK].;autism;0.1369445025920868;people having a deafness handicap have autism.;disabilities;0.0834590047597885;people having a deafness handicap have disabilities.;problems;0.0677330568432807;people having a deafness handicap have problems.
people having a deafness handicap;MS;S;non;R;;P;to instruct;HassanSaad;instruct;people having a deafness handicap instruct [MASK].;them;0.1446546167135238;people having a deafness handicap instruct them.;themselves;0.1062110438942909;people having a deafness handicap instruct themselves.;##s;0.0402492433786392;people having a deafness handicap instructs.
people having a deafness handicap;MS;S;non;R;;P;to guide;HassanSaad;guide;people having a deafness handicap guide [MASK].;them;0.1073308363556861;people having a deafness handicap guide them.;well;0.0926037058234214;people having a deafness handicap guide well.;you;0.0467580407857894;people having a deafness handicap guide you.
people having a deafness handicap;MS;S;non;R;;P;to perceive;HassanSaad;perceive;people having a deafness handicap perceive [MASK].;this;0.250789612531662;people having a deafness handicap perceive this.;it;0.1482618004083633;people having a deafness handicap perceive it.;that;0.0401958115398883;people having a deafness handicap perceive that.
people having a deafness handicap;MS;S;non;R;;P;to supervise;HassanSaad;supervise;people having a deafness handicap supervise [MASK].;them;0.1031602025032043;people having a deafness handicap supervise them.;children;0.0493076927959919;people having a deafness handicap supervise children.;schools;0.0384390875697135;people having a deafness handicap supervise schools.
people having a deafness handicap;MS;S;non;R;;P;to do;HassanSaad;do;people having a deafness handicap do [MASK].;not;0.3561495244503021;people having a deafness handicap do not.;it;0.1443757712841034;people having a deafness handicap do it.;this;0.1018862724304199;people having a deafness handicap do this.
